MODELS	PERIODS	VARIABLES	SIZE	TOP_ALL	LEF_ALL	RIG_ALL	BOT_ALL	CEX_ALL	CEY_ALL	ROW_ALL	COLUMN_ALL	MEAN_ALL	STD_ALL	MIN_ALL	MAX_ALL
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.9868340708	78.6865686499	0.0	1133.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	52.6666589042	75.7235374714	0.0	913.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.8140391374	76.9652909955	0.0	845.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.9947827938	72.8136895043	0.0	988.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.8842606539	74.6311561691	0.0	1290.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	64.9077353263	81.2312898648	0.0	2804.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	74.4953948535	94.545742484	0.0	3332.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	73.5007942064	85.300833923	0.0	2543.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	66.7810821104	77.1012856768	0.0	1379.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	61.9378750924	70.9851074509	0.0	1263.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.7287023193	68.025817835	0.0	1109.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.6563292716	76.5126066881	0.0	1159.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	102.118491703	142.080885085	-253.0	336.0
bcc_csm1_1	2020_2049	bio	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	111.056576389	32.5547140349	9.0	218.0
bcc_csm1_1	2020_2049	bio	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	38.0543042826	20.3393313846	6.0	96.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	8069.33175973	4944.94719671	62.0	22194.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	276.335858225	103.597732764	-82.0	509.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-68.3813578734	191.639244474	-543.0	269.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	344.717216098	132.579288363	53.0	713.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	165.325901925	108.340833729	-337.0	398.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	51.9583322161	194.353759294	-482.0	387.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	203.639381661	95.759318012	-119.0	402.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-2.53806016415	195.257887972	-486.0	305.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	735.35448874	690.277085241	0.0	11921.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	127.595798288	122.569985013	0.0	3332.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	19.9165312238	28.5029837069	0.0	696.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	62.5838605592	34.3903229147	0.0	304.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	326.363877063	312.40589648	0.0	8206.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	72.6739780614	98.5712681991	0.0	2320.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	213.088372219	189.06243828	0.0	7639.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	136.491924043	216.638652646	0.0	5863.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2020_2049	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.57741284929	3.55392518383	0.0	12.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.7783270858	78.9532100954	0.0	1133.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	53.4228421021	74.7301181528	0.0	953.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.6982673617	79.0878077673	0.0	883.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.6331783916	71.4894069633	0.0	1052.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	59.4197943965	76.1971596867	0.0	1430.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	64.9636178636	80.4586328108	0.0	2775.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	74.6130619447	94.064449269	0.0	3421.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	74.5899670157	86.9870013816	0.0	2625.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	67.8606528212	79.1338449413	0.0	1342.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	62.5859226795	69.6481262072	0.0	1362.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	57.0561409125	67.9595422484	0.0	977.0
bcc_csm1_1	2040_2069	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.3776854795	79.6142118062	0.0	1841.0
bcc_csm1_1	2040_2069	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	109.19091628	140.48308965	-243.0	341.0
