model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
bcc-csm1-1-m	r1i1p1	hur	day	20870101-20891231	1,2	8	1095	3	36	1095	3	36	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_rcp60_r1i1p1_20870101-20891231.nc
bcc-csm1-1-m	r1i1p1	hur	day	20900101-20921231	1,2	8	1095	3	36	1095	3	36	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_rcp60_r1i1p1_20900101-20921231.nc
bcc-csm1-1-m	r1i1p1	hur	day	20930101-20951231	1,2	8	1095	3	36	1095	3	36	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_rcp60_r1i1p1_20930101-20951231.nc
bcc-csm1-1-m	r1i1p1	hur	day	20960101-20981231	1,2	8	1095	3	36	1095	3	36	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_rcp60_r1i1p1_20960101-20981231.nc
bcc-csm1-1-m	r1i1p1	hur	day	20990101-21001230	1,2	8	729	1	22.9999999999982	729	2	24	splitYear	extractDatesNC	OK	OK	OK	hur_day_bcc-csm1-1-m_rcp60_r1i1p1_20990101-21001230.nc
bcc-csm1-1-m	r1i1p1	pr	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	pr	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	pr	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	pr	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	rsds	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	rsds	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	rsds	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	rsds	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	tas	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	tas	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	tas	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	tas	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20060101-20301231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-20301231.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20310101-20551231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp60_r1i1p1_20310101-20551231.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20560101-20801231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp60_r1i1p1_20560101-20801231.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20810101-21001230	1	1	7299	19	238.999999999998	7299	20	240	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp60_r1i1p1_20810101-21001230.nc
bcc-csm1-1-m	r1i1p1	pr	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
bcc-csm1-1-m	r1i1p1	rsds	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
bcc-csm1-1-m	r1i1p1	sfcWind	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
bcc-csm1-1-m	r1i1p1	tas	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20060101-21001230	1	1	34674	94	1139	34674	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp60_r1i1p1_20060101-21001230.nc
CESM1-CAM5	r1i1p1	error-pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	error-pr_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	error-tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	error-tasmax_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	error-tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	error-tasmin_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	pr	day	20060101-20401231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-CAM5_rcp60_r1i1p1_20060101-20401231.nc
CESM1-CAM5	r1i1p1	pr	day	20410101-20751231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-CAM5_rcp60_r1i1p1_20410101-20751231.nc
CESM1-CAM5	r1i1p1	pr	day	20760101-21001231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-CAM5_rcp60_r1i1p1_20760101-21001231.nc
CESM1-CAM5	r1i1p1	tas	day	20060101-20401231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_rcp60_r1i1p1_20060101-20401231.nc
CESM1-CAM5	r1i1p1	tas	day	20410101-20751231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_rcp60_r1i1p1_20410101-20751231.nc
CESM1-CAM5	r1i1p1	tas	day	20760101-21001231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_rcp60_r1i1p1_20760101-21001231.nc
CESM1-CAM5	r1i1p1	tasmax	day	20060101-20401231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-CAM5_rcp60_r1i1p1_20060101-20401231.nc
CESM1-CAM5	r1i1p1	tasmax	day	20410101-20751231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-CAM5_rcp60_r1i1p1_20410101-20751231.nc
CESM1-CAM5	r1i1p1	tasmax	day	20760101-21001231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-CAM5_rcp60_r1i1p1_20760101-21001231.nc
CESM1-CAM5	r1i1p1	tasmin	day	20060101-20401231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-CAM5_rcp60_r1i1p1_20060101-20401231.nc
CESM1-CAM5	r1i1p1	tasmin	day	20410101-20751231	1	1	12775	35	420	12775	35	420	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-CAM5_rcp60_r1i1p1_20410101-20751231.nc
CESM1-CAM5	r1i1p1	tasmin	day	20760101-21001231	1	1	9125	25	300	9125	25	300	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-CAM5_rcp60_r1i1p1_20760101-21001231.nc
CESM1-CAM5	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	12775	35	420	splitYear	extractDatesNC	error	error	error	pr_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	12775	35	420	splitYear	extractDatesNC	error	error	error	tasmax_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	12775	35	420	splitYear	extractDatesNC	error	error	error	tasmin_day_CESM1-CAM5_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r2i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r2i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r2i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r2i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp60_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp60_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp60_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp60_r6i1p1_20060101-21001231.nc
