model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
bcc-csm1-1-m	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_bcc-csm1-1-m_rcp85_r1i1p1_20060101-21001231.nc
bcc-csm1-1-m	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_bcc-csm1-1-m_rcp85_r1i1p1_20060101-21001231.nc
bcc-csm1-1-m	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_bcc-csm1-1-m_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
BNU-ESM	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_BNU-ESM_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CanESM2	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CanESM2_rcp85_r1i1p1_20060101-21001231.nc
CESM1-BGC	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-BGC_rcp85_r1i1p1_20060101-21001231.nc
CESM1-BGC	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-BGC_rcp85_r1i1p1_20060101-21001231.nc
CESM1-BGC	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-BGC_rcp85_r1i1p1_20060101-21001231.nc
CESM1-BGC	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-BGC_rcp85_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CESM1-CAM5_rcp85_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CESM1-CAM5_rcp85_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CESM1-CAM5_rcp85_r1i1p1_20060101-21001231.nc
CESM1-CAM5	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CESM1-CAM5_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
CMCC-CMS	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CMCC-CMS_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-3	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_ACCESS1-3_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_ACCESS1-0_rcp85_r1i1p1_20060101-21001231.nc
ACCESS1-0	r1i1p1	tasmax	day	20060101-20801231	1	1	27375	75	900	27394	75	900	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_ACCESS1-0_rcp85_r1i1p1_20060101-20801231.nc
CSIRO-Mk3-6-0	r10i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r10i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r10i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r1i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r2i1p1	pr	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r2i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r2i1p1	sfcWind	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r2i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r2i1p1	tas	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r2i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmax	day	20060101-23001231	1	1	107675	295	3540	107675	297	3542	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r2i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r2i1p1	tasmin	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r2i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r3i1p1	pr	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r3i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r3i1p1	sfcWind	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r3i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r3i1p1	tas	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r3i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmax	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r3i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmin	day	20060101-23001231	1	1	107675	295	3540	107675	295	3540	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r3i1p1_20060101-23001231.nc
CSIRO-Mk3-6-0	r4i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp85_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp85_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp85_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp85_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp85_r9i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r12i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp85_r12i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp85_r12i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp85_r12i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp85_r12i1p1_20060101-21001231.nc
EC-EARTH	r13i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp85_r13i1p1_20060101-21001231.nc
EC-EARTH	r13i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	33	1140	splitYear	extractDatesNC	OK	error	OK	tasmin_day_EC-EARTH_rcp85_r13i1p1_20060101-21001231.nc
