model	ens	var	time	date	levels	nlevels	ndate	nyear	nmon	ndateNC	nyearNC	nmonNC	splitYear	extractDatesNC	checkNdates	checkNYears	checkNmon	file
CSIRO-Mk3-6-0	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r2i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp45_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r3i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r3i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp45_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r4i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r4i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp45_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r5i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r5i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp45_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	97	1142	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r6i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r6i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34619	96	1139	splitYear	extractDatesNC	error	OK	error	pr_day_CSIRO-Mk3-6-0_rcp45_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r7i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r7i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_CSIRO-Mk3-6-0_rcp45_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r8i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r8i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34576	96	1138	splitYear	extractDatesNC	error	OK	error	pr_day_CSIRO-Mk3-6-0_rcp45_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_CSIRO-Mk3-6-0_rcp45_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_CSIRO-Mk3-6-0_rcp45_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_CSIRO-Mk3-6-0_rcp45_r9i1p1_20060101-21001231.nc
CSIRO-Mk3-6-0	r9i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_CSIRO-Mk3-6-0_rcp45_r9i1p1_20060101-21001231.nc
EC-EARTH	r12i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp45_r12i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	pr	day	20060101-20091231	1	1	1460	4	48	1461	4	48	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp45_r1i1p1_20060101-20091231.nc
EC-EARTH	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp45_r1i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp45_r1i1p1_20060101-21001231.nc
EC-EARTH	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34576	33	1136	splitYear	extractDatesNC	error	error	error	tasmin_day_EC-EARTH_rcp45_r1i1p1_20060101-21001231.nc
EC-EARTH	r2i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp45_r2i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp45_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp45_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp45_r6i1p1_20060101-21001231.nc
EC-EARTH	r6i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp45_r6i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_EC-EARTH_rcp45_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp45_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_EC-EARTH_rcp45_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_EC-EARTH_rcp45_r8i1p1_20060101-21001231.nc
EC-EARTH	r8i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_EC-EARTH_rcp45_r8i1p1_20060101-21001231.nc
EC-EARTH	r9i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34698	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_EC-EARTH_rcp45_r9i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	pr	day	20060101-20951231	1	1	32850	90	1080	32850	90	1080	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-CM3_rcp45_r1i1p1_20060101-20951231.nc
GFDL-CM3	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-CM3_rcp45_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-CM3_rcp45_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-CM3_rcp45_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-CM3_rcp45_r1i1p1_20060101-21001231.nc
GFDL-CM3	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-CM3_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2G	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2G_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
GFDL-ESM2M	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_GFDL-ESM2M_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
inmcm4	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_inmcm4_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r1i1p1	hur	day	20060101-21051231	1,2	8	36500	100	1200	36500	100	1200	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-21051231.nc
IPSL-CM5A-LR	r1i1p1	pr	day	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	rsds	cfDay	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	sfcWind	day	20060101-22051231	1	1	73000	200	2400	73000	202	2400	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	tas	day	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	tasmax	day	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r1i1p1	tasmin	day	20060101-22051231	1	1	73000	200	2400	73000	200	2400	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp45_r1i1p1_20060101-22051231.nc
IPSL-CM5A-LR	r2i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	101	1142	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	rsds	cfDay	20060101-20551231	1	1	18250	50	600	18250	50	600	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-20551231.nc
IPSL-CM5A-LR	r2i1p1	rsds	cfDay	20560101-21001231	1	1	16425	45	540	16425	45	540	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5A-LR_rcp45_r2i1p1_20560101-21001231.nc
IPSL-CM5A-LR	r2i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r2i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp45_r2i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	rsds	cfDay	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r3i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp45_r3i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	rsds	cfDay	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	99	1144	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-LR	r4i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-LR_rcp45_r4i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	rsds	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tas	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tas_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmax	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmax_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5A-MR	r1i1p1	tasmin	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	tasmin_day_IPSL-CM5A-MR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	hur	day	20060101-21001231	1,2	8	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	hur_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	pr	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	pr_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	rsds	cfDay	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	rsds_cfDay_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
IPSL-CM5B-LR	r1i1p1	sfcWind	day	20060101-21001231	1	1	34675	95	1140	34675	95	1140	splitYear	extractDatesNC	OK	OK	OK	sfcWind_day_IPSL-CM5B-LR_rcp45_r1i1p1_20060101-21001231.nc
