     6.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 10.7	 20.2	  7.11	  0.00	  0.53	  0.53	   0.10	   0.53	   1.12	   2.26	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   0.53	   0.53	   0.00	   0.00	 -99.00	   5.18	  7.11	   0.00000	  0.0	   2.13646	  12.81874	   2.05762	   1.34044	  24.33154	   0.56792	   0.56792	   0.00568
     7.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 14.1	 20.1	  9.46	  0.00	  0.52	  0.52	   0.10	   0.52	   0.52	   2.78	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.05	   1.05	   0.00	   0.00	 -99.00	   3.39	  9.46	   0.00000	  1.0	   2.12056	  14.84393	   2.02518	   1.86089	  24.31751	   0.56792	   0.56792	   0.00568
     8.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 15.9	 19.9	 10.62	  0.00	  0.51	  0.51	   0.10	   0.51	   0.16	   2.94	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.56	   1.56	   0.00	   0.00	 -99.00	   1.83	 10.62	   0.00000	  2.0	   2.10462	  16.83695	   1.99302	   2.37374	  24.30282	   0.56792	   0.56792	   0.00568
     9.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 16.6	 19.7	 10.80	  0.00	  0.51	  0.51	   0.10	   0.51	   0.03	   2.96	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   2.07	   2.07	   0.00	   0.00	 -99.00	   0.71	 10.80	   0.00000	  3.0	   2.08868	  18.79808	   1.96113	   2.87908	  24.28769	   0.56792	   0.56792	   0.00568
    10.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 16.7	 19.6	 10.65	  0.00	  0.25	  0.25	   0.10	   0.25	   0.00	   2.97	   0.10	   0.10	   0.00	   0.00	   0.00	   0.00	   2.32	   2.32	   0.00	   2.52	 -99.00	   0.10	 10.65	   0.00000	  4.0	   2.07276	  20.72759	   1.92951	   3.12804	  24.27226	   0.56792	   0.56792	   0.00568
    11.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 16.9	 19.4	 10.30	  0.00	  0.49	  0.49	   0.10	   0.49	   0.00	   2.97	   0.09	   0.20	   0.00	   0.00	   0.00	   0.00	   2.81	   2.81	   0.00	   2.52	 -99.00	   0.15	 10.30	   0.00000	  5.0	   2.05689	  22.62574	   1.89816	   3.61860	  24.25660	   0.56792	   0.56792	   0.00568
    12.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 18.9	 19.2	 11.66	  0.00	  0.48	  0.48	   0.10	   0.48	   0.20	   3.17	   0.14	   0.34	   0.00	   0.00	   0.00	   0.00	   3.29	   3.29	   0.00	   2.52	 -99.00	   2.04	 11.66	   0.00000	  6.0	   2.04107	  24.49281	   1.86707	   4.10190	  24.24077	   0.56792	   0.56792	   0.00568
    13.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 18.9	 19.1	 11.43	  0.00	  0.24	  0.24	   0.10	   0.24	   0.00	   3.17	   0.11	   0.44	   0.00	   0.00	   0.00	   0.00	   3.53	   3.53	   0.00	   2.52	 -99.00	   0.01	 11.43	   0.00000	  7.0	   2.02531	  26.32905	   1.83624	   4.33996	  24.22481	   0.56792	   0.56792	   0.00568
    14.00000	  0	  0.30	  0.01	    0.	    0.	  0.00	  0.00	 19.1	 18.9	 11.07	  0.00	  0.47	  0.47	   0.10	   0.47	   0.00	   3.17	   0.09	   0.54	   0.00	   0.00	   0.00	   0.00	   4.00	   4.00	   0.00	   2.52	 176.40	   0.11	 11.07	   0.00000	  8.0	   2.00962	  28.13473	   1.80568	   4.80896	  24.20876	   0.56792	   0.56792	   0.00568
    15.00000	  0	  0.31	  0.11	    0.	   38.	300.00	  0.00	 19.3	 18.7	 10.90	  0.00	  0.46	  0.46	   1.00	   0.46	   0.00	   3.17	   0.09	   0.63	   0.00	   0.00	   0.00	   0.00	   4.46	   4.46	   0.00	   2.59	  22.66	   0.29	 10.90	   0.10670	  9.0	   1.99401	  29.91011	   1.77538	   5.26981	  24.19262	   0.56792	   0.56792	   0.00568
    16.00000	  0	  0.37	  0.21	    0.	   71.	300.00	  0.00	 20.0	 18.6	 11.08	  0.03	  0.47	  0.47	   1.00	   0.47	   0.02	   3.19	   0.12	   0.75	   0.00	   0.00	   0.03	   0.03	   4.90	   4.90	   0.03	   3.11	  14.53	   0.68	 11.08	   0.93209	 10.0	   1.97847	  31.65545	   1.74534	   5.71546	  24.17641	   0.56792	   0.56792	   0.00568
    17.00000	  0	  0.44	  0.31	    0.	  105.	300.00	  0.00	 21.1	 18.4	 11.62	  0.05	  0.48	  0.48	   1.00	   0.48	   0.06	   3.25	   0.17	   0.92	   0.00	   0.00	   0.05	   0.08	   5.33	   5.33	   0.08	   3.69	  11.74	   1.08	 11.62	   2.42864	 11.0	   1.96300	  33.37100	   1.71555	   6.14532	  24.16015	   0.56792	   0.56792	   0.00568
    18.00000	  0	  0.82	  0.41	    0.	  138.	300.00	  0.00	 26.2	 18.2	 15.14	  0.07	  0.48	  0.48	   1.00	   0.48	   1.08	   4.33	   0.31	   1.23	   0.00	   0.00	   0.07	   0.15	   5.75	   5.75	   0.15	   6.91	  16.68	   5.08	 15.14	   4.55147	 12.0	   1.94761	  35.05703	   1.68602	   6.55902	  24.14385	   0.56792	   0.56792	   0.00568
