MODELS	PERIODS	VARIABLES	SIZE	TOP_ALL	LEF_ALL	RIG_ALL	BOT_ALL	CEX_ALL	CEY_ALL	ROW_ALL	COLUMN_ALL	MEAN_ALL	STD_ALL	MIN_ALL	MAX_ALL
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	57.3205671656	82.3961859597	0.0	1224.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	53.1571665796	77.4818330844	0.0	888.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.158578816	79.694712551	0.0	913.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.4475288948	70.1108101845	0.0	989.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.2964021893	74.1637030967	0.0	1404.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	66.3266143732	85.7663381654	0.0	2978.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	74.9864675233	94.3873137597	0.0	3037.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	73.7454115272	85.6959363382	0.0	2482.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	67.1139066762	77.3204024256	0.0	1317.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	61.5125584406	68.7488622274	0.0	1362.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.6677054165	68.8287545938	0.0	1187.0
bcc_csm1_1	2020_2049	prec	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	57.0587086074	77.6862128585	0.0	1434.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	106.07329574	141.451834743	-248.0	336.0
bcc_csm1_1	2020_2049	bio	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	110.838479312	32.6837653462	9.0	218.0
bcc_csm1_1	2020_2049	bio	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	38.0651307195	20.4270008016	6.0	96.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	8025.11627952	4908.76914887	60.0	21994.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	280.25476951	103.982325233	-79.0	513.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-63.9739370212	191.049475272	-530.0	270.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	344.228706531	132.760949964	53.0	710.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	169.344453346	108.348494818	-333.0	401.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.2264967895	194.458571307	-482.0	391.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	207.120426118	96.2068110937	-116.0	404.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	2.43166500412	194.05539608	-482.0	306.0
bcc_csm1_1	2020_2049	bio	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	739.79161621	696.997803619	0.0	12598.0
