MODELS	PERIODS	VARIABLES	SIZE	TOP_ALL	LEF_ALL	RIG_ALL	BOT_ALL	CEX_ALL	CEY_ALL	ROW_ALL	COLUMN_ALL	MEAN_ALL	STD_ALL	MIN_ALL	MAX_ALL
bcc_csm1_1	2070_2099	prec_4	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.9459806456	71.3483045871	0.0	1283.0
bcc_csm1_1	2070_2099	prec_5	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.947652715	76.8711822682	0.0	1365.0
bcc_csm1_1	2070_2099	prec_6	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	66.1683261146	83.1826099755	0.0	3180.0
bcc_csm1_1	2070_2099	prec_7	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	77.2692643638	97.1610711482	0.0	3391.0
bcc_csm1_1	2070_2099	prec_8	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	75.5588298316	86.6763500981	0.0	2420.0
bcc_csm1_1	2070_2099	prec_9	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	68.4634864579	78.898150639	0.0	1305.0
bcc_csm1_1	2070_2099	prec_10	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	60.8379834725	68.1544184856	0.0	1337.0
bcc_csm1_1	2070_2099	prec_11	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.9567601987	68.7942554789	0.0	1120.0
bcc_csm1_1	2070_2099	prec_12	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.6447568168	76.7127267052	0.0	1369.0
bcc_csm1_1	2070_2099	bio_1	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	101.989587304	142.000033724	-253.0	334.0
bcc_csm1_1	2070_2099	bio_2	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	110.781569156	32.445128507	9.0	218.0
bcc_csm1_1	2070_2099	bio_3	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	38.0183439711	20.3247248642	6.0	96.0
bcc_csm1_1	2070_2099	bio_4	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	8077.60952659	4969.74291625	58.0	22208.0
bcc_csm1_1	2070_2099	bio_5	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	275.912776544	103.670024567	-79.0	510.0
bcc_csm1_1	2070_2099	bio_6	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-68.5703001766	191.903681087	-541.0	268.0
bcc_csm1_1	2070_2099	bio_7	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	344.483076721	132.994341858	53.0	711.0
bcc_csm1_1	2070_2099	bio_8	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	167.190594989	108.743249267	-329.0	393.0
bcc_csm1_1	2070_2099	bio_9	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	46.4195883914	198.820128647	-484.0	386.0
bcc_csm1_1	2070_2099	bio_10	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	203.202823916	95.7520256493	-120.0	402.0
bcc_csm1_1	2070_2099	bio_11	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-2.79077257506	195.628095617	-494.0	303.0
bcc_csm1_1	2070_2099	bio_12	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	743.359262347	696.954472256	0.0	12476.0
bcc_csm1_1	2070_2099	bio_13	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	130.613451451	124.971008564	0.0	3391.0
bcc_csm1_1	2070_2099	bio_14	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	19.9243127776	28.9137905336	0.0	647.0
bcc_csm1_1	2070_2099	bio_15	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	63.9966900949	35.217054407	0.0	304.0
bcc_csm1_1	2070_2099	bio_16	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	331.973324589	315.547309634	0.0	8903.0
bcc_csm1_1	2070_2099	bio_17	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	73.4913285301	100.358086029	0.0	2357.0
bcc_csm1_1	2070_2099	bio_18	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	219.257555167	193.988099656	0.0	6743.0
bcc_csm1_1	2070_2099	bio_19	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	136.922704516	218.545007085	0.0	5751.0
bcc_csm1_1	2070_2099	cons_mths	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	9.51029276683	3.58467273814	0.0	12.0
bcc_csm1_1_m	2020_2049	prec_1	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	57.5400973218	80.8152148519	0.0	1103.0
bcc_csm1_1_m	2020_2049	prec_2	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	51.6194069219	72.9949867071	0.0	958.0
bcc_csm1_1_m	2020_2049	prec_3	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.9971827706	75.4733375984	0.0	998.0
bcc_csm1_1_m	2020_2049	prec_4	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.3995347923	70.6432819267	0.0	970.0
bcc_csm1_1_m	2020_2049	prec_5	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	58.1410316568	70.9665068325	0.0	1338.0
bcc_csm1_1_m	2020_2049	prec_6	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	63.2036354413	77.0542792383	0.0	2082.0
bcc_csm1_1_m	2020_2049	prec_7	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	73.6977233151	90.5854843524	0.0	4394.0
bcc_csm1_1_m	2020_2049	prec_8	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	74.5730506685	89.184169666	0.0	3138.0
bcc_csm1_1_m	2020_2049	prec_9	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	67.009418944	73.7883627415	0.0	1243.0
bcc_csm1_1_m	2020_2049	prec_10	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	59.2070041948	63.6399867519	0.0	1166.0
bcc_csm1_1_m	2020_2049	prec_11	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	55.6041442877	64.2757033907	0.0	998.0
bcc_csm1_1_m	2020_2049	prec_12	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	56.0146916829	73.5179439095	0.0	1114.0
bcc_csm1_1_m	2020_2049	bio_1	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	100.253639283	144.510091999	-262.0	335.0
bcc_csm1_1_m	2020_2049	bio_2	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	111.360607554	31.7571806572	9.0	215.0
bcc_csm1_1_m	2020_2049	bio_3	240729088	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	38.044298677	20.5343019701	7.0	96.0
bcc_csm1_1_m	2020_2049	bio_4	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	8122.93675771	4925.31295723	55.0	22147.0
bcc_csm1_1_m	2020_2049	bio_5	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	276.439957005	104.043660057	-88.0	511.0
bcc_csm1_1_m	2020_2049	bio_6	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	-70.7926879318	193.946150274	-555.0	271.0
bcc_csm1_1_m	2020_2049	bio_7	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	347.232644937	133.286036725	53.0	723.0
bcc_csm1_1_m	2020_2049	bio_8	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	161.752949309	109.339704929	-277.0	399.0
bcc_csm1_1_m	2020_2049	bio_9	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	49.0590429406	196.543885336	-495.0	389.0
bcc_csm1_1_m	2020_2049	bio_10	-55412736	90.0000078231096	-180	180.000018775463	-60	0.00833333376795	0.00833333376795	18000	43200	202.837984474	96.8755240825	-130.0	406.0
