RCP	MODEL	PERIOD	GRID	MINIMUM	MAXIMUM	MEAN	STD	TOP	LEFT	RIGHT	BOTTOM	CELLSIZEX	CELLSIZEY	VALUETYPE	COLUMNCOUNT	ROWCOUNT
rcp85	bcc_csm1_1	2020_2049	bio_2	9	218	110.838479312213	32.6837653462317	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_3	6	96	38.0651307195055	20.4270008016118	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_4	60	21994	8025.11627952167	4908.76914886662	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_5	-79	513	280.254769510001	103.982325232705	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_6	-530	270	-63.9739370212359	191.049475271943	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_7	53	710	344.228706531237	132.760949963752	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_8	-327	404	168.384940414124	107.613516616618	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	bio_9	-482	391	55.644336342055	195.661692658541	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	cons_mths	0	12	9.60271747857741	3.54789953871503	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_1	0	1087	57.0346847279654	80.543488111575	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_10	0	1288	61.422606577891	67.662479694289	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_11	0	1144	57.1332768907251	67.6511530342106	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_12	0	1082	56.8285127751405	75.0071305504031	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_2	0	856	52.2324253151716	75.0338117914628	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_3	0	850	57.3394308875786	76.9979750422168	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_5	0	1317	57.8046262671737	72.8951119107772	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_7	0	2964	74.6201982488613	90.990737908895	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_8	0	2179	73.6968158929216	84.4118301183636	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	prec_9	0	1281	65.8633191996908	72.8976733751611	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_1	-460	440	59.9116594956459	222.071289605283	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_10	-219	423	171.842181943957	150.409867122102	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_11	-358	427	115.648958469075	185.395555113705	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_12	-449	436	79.1796511950619	206.931946364163	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_2	-424	434	71.6034158088457	219.345220133748	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_3	-403	440	108.665668558809	197.663280034484	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_4	-326	446	156.559568298495	166.73724591096	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_5	-221	464	202.348223784151	136.096683358419	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_6	-118	487	239.338849552319	110.084441493679	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_7	-117	513	258.185379410351	97.8143558220345	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_8	-111	497	251.768241881215	101.121699645244	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmax_9	-140	472	219.12952344483	120.141801426099	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_1	-495	362	8.51814989229207	211.993246785241	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_10	-242	354	120.011404696318	135.726814908746	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_11	-395	350	65.8460840541382	172.604171851286	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_12	-482	352	29.0619129073353	195.728956375687	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_2	-474	352	17.2214834024107	210.753377129574	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_3	-421	352	51.034255386337	191.406899143294	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_4	-348	361	98.3496150862409	159.022152701462	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_5	-248	383	144.273811782151	125.051609957439	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_6	-179	404	180.522062404429	99.7569393773007	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_7	-178	417	199.736816528737	88.9738210037009	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_8	-176	406	194.076923345486	91.2801384364719	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmean_9	-165	389	163.752823775589	107.543213590919	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_1	-530	287	-43.3746739603214	203.036003552207	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_10	-266	291	67.6803753722141	122.998409354463	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_11	-433	287	15.5438832198329	161.275285795731	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_12	-515	286	-21.5556134530598	185.768191865548	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_2	-525	281	-37.6605214307915	203.36928187615	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_3	-467	296	-7.09760118750024	186.460190412448	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_4	-380	301	39.6398398590099	152.665572444445	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_5	-276	321	85.6998258284272	115.87723413206	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_6	-241	343	121.205717123705	92.159644800257	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_7	-242	334	140.788360924041	83.2956079830051	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_8	-246	338	135.885769531386	84.6942428524922	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2020_2049	tmin_9	-245	330	107.875489713015	97.6882144068598	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_1	-230	346	117.978682706931	138.552752302968	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_10	-104	418	217.766116347279	96.1954559124481	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_11	-458	313	15.6399192644759	189.103328633976	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_12	0	12118	749.829775209055	686.36811586274	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_13	0	2995	127.536648110633	118.081568857237	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_14	0	716	20.2748990474886	29.5723800567733	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_15	0	322	61.6755325913883	34.5706535114765	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_16	0	8081	329.41936589623	305.890380718243	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_17	0	2447	76.3791484435228	101.209539362685	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_18	0	6237	213.335463758627	187.390918024787	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_19	0	5406	143.294539667907	219.341238847245	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_3	6	96	37.8904165154585	20.3667632806233	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_5	-66	530	291.464818688471	104.662921109246	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_6	-516	277	-50.1577777578114	185.654000643294	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_7	54	708	341.622596446282	130.758800774525	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_8	-256	413	176.327148111246	106.878706895543	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	bio_9	-456	403	67.6793583211339	193.929908222479	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	cons_mths	0	12	9.52584417225833	3.59802114275077	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_1	0	1117	57.7552372183133	79.9912439550691	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_11	0	1122	58.8145580744346	68.9694253781795	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_12	0	1071	58.4570185559555	75.5995883825911	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_2	0	882	53.2088295310735	74.0213708388615	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_3	0	827	59.0576360137164	77.746180384355	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_4	0	967	57.1140376590035	69.9943989607108	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_5	0	1332	59.4247573397361	74.1289595014894	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_6	0	2871	65.3571529274496	78.9130713531633	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_7	0	2995	75.1440442287924	92.0464235009814	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_8	0	2215	74.8691224382732	86.9790310808689	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	prec_9	0	1372	67.9500903674415	74.5513939621231	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_1	-453	446	72.600092334455	216.889136947447	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_10	-207	439	183.875660301492	147.955585188602	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_11	-324	434	130.092831125884	179.197202230248	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_12	-413	441	94.2617422559712	199.630855496844	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_2	-401	443	83.2525585572077	216.273030161111	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_3	-399	446	118.512389026383	197.843630293526	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_5	-209	476	211.046313183311	136.929890518231	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_7	-112	530	269.127909899914	99.0667577320689	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmax_8	-106	510	262.842965406496	101.085396728946	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_1	-484	369	22.300701944858	205.829384982736	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_10	-227	369	132.215990877269	132.500108144244	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_11	-359	355	81.1109210044697	165.275676119343	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_12	-447	358	45.1794951723459	187.810782916535	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_2	-448	365	29.8792932025756	206.850289857652	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_3	-413	360	61.9315002591581	190.397292020138	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_4	-336	370	109.352016970737	158.09955170836	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_5	-236	394	153.04724839203	125.585624340084	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_6	-175	417	190.44869963224	100.594667691235	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_7	-172	432	210.354997554011	89.7191875670164	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_8	-172	419	204.957265966836	90.9157992698934	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmean_9	-161	398	174.490979983559	106.540239489919	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_1	-244	293	-28.4988283267502	195.957549054928	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_10	-248	301	80.0565753561505	119.244072892518	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_11	-394	294	31.6293695930638	152.933950598979	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_12	-482	293	18.243265894346	177.371821099583	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_2	-496	291	-23.9942050217943	198.70349321683	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_3	-447	304	4.85086305999663	184.34653775648	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_4	-367	307	51.053282300282	151.20530551896	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_5	-264	330	94.5482484015136	116.240407627435	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_6	-238	353	130.699104021772	92.7750310665769	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2040_2069	tmin_7	-235	345	151.081870177364	83.6272427436893	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_1	-206	357	130.626885608737	135.980014721227	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_10	-95	433	229.593147277872	96.2043859342582	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_11	-442	322	30.016852513951	184.499264735082	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_12	0	12495	764.113306165752	689.470411020107	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_13	0	3099	129.69644000079	120.224999459361	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_15	0	327	61.0543278228222	34.5365798796662	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_16	0	8290	335.534692079521	311.583527900181	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_17	0	2495	78.1444007882235	101.383733265397	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_18	0	6409	214.832792023713	188.766392906747	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_19	0	5599	150.88449902619	226.512900168685	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_2	9	225	109.477505124155	34.5995483245482	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_3	5	96	37.8770383481727	20.3436435660685	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_7	54	697	338.033962934648	128.48868035176	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_8	-208	433	184.406030484098	106.826632049752	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp85	bcc_csm1_1	2060_2089	bio_9	-430	419	82.9367153152404	188.666135670099	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
