RCP	MODEL	PERIOD	GRID	MINIMUM	MAXIMUM	MEAN	STD	TOP	LEFT	RIGHT	BOTTOM	CELLSIZEX	CELLSIZEY	VALUETYPE	COLUMNCOUNT	ROWCOUNT
rcp26	bcc_csm1_1	2020_2049	prec_5	0	1291	58.0813884750252	73.0097085163365	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	prec_6	0	2887	64.3538002627952	77.9041819802353	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	prec_7	0	2930	73.9633150865991	91.3896156929522	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	prec_8	0	2222	73.8050593880594	85.8204098461188	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	prec_9	0	1194	66.1800011717497	74.876976597199	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_1	-464	434	54.3989565704485	222.398569484887	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_10	-227	415	167.161421726371	152.151163842981	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_11	-367	420	109.712357629753	187.6629189045	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_12	-454	431	72.4878809812039	209.387828757173	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_2	-421	429	68.138691401198	219.502069229607	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_3	-419	436	105.403386035497	197.822304901875	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_4	-327	445	154.298327136041	167.126023828988	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_5	-223	458	198.431257572349	135.458533239197	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_6	-126	483	235.326870174934	109.914752101253	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_7	-125	511	253.865473209898	97.8559564010995	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_8	-110	491	246.66835350068	101.177148939717	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmax_9	-148	477	214.013581926461	121.463340838651	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_1	-500	355	2.81761250169684	212.808676821731	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_10	-245	344	115.134885189672	137.43552130748	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_11	-403	343	59.7601979074684	175.070020518369	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_12	-489	348	21.8935628265905	198.705780119054	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_2	-470	349	13.8580077954561	210.942974675299	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_3	-434	349	47.9419561369317	191.578834067575	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_4	-348	357	95.8395846043711	159.48567186988	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_5	-250	377	140.738890297212	124.609168242041	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_6	-188	402	176.750226494491	99.6464583690156	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_7	-185	414	195.602468600985	89.0785860858263	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_8	-179	402	189.186889718554	91.4479206878716	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmean_9	-171	380	158.884992579068	108.671209059058	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_1	-537	279	-49.2639995478928	204.309882892106	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_10	-268	291	62.6085809603212	124.733736892297	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_11	-439	281	9.308165357193	163.896609749525	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_12	-524	282	-29.2006283362943	189.243644814987	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_2	-522	278	-40.922547009597	203.589157781358	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_3	-465	293	-10.0204608676531	186.683863831748	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_4	-380	297	36.8803286335989	153.215390937229	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_5	-278	317	82.5463916118988	115.569442934671	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_6	-250	340	117.673634103968	92.0294808881591	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_7	-245	330	136.839957338124	83.4250933737136	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_8	-250	327	131.205503501185	84.9535447061919	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2020_2049	tmin_9	-247	328	103.256334759631	98.5873845633625	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_1	-257	336	102.633244976401	142.460157544408	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_10	-123	402	204.106564293365	95.8750948323822	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_11	-486	305	-1.61874647171149	195.593350232288	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_12	0	12012	733.884839240202	687.218984611204	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_13	0	3010	125.18214081628	117.81239337554	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_14	0	735	19.5322459147263	29.1245028779479	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_16	0	8112	324.616554153977	306.969183229819	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_17	0	2535	73.4821544234056	100.004268639995	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_18	0	8112	212.72921699295	188.732274779299	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_19	0	5440	137.648320564476	217.929500106468	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_2	9	219	110.776720308477	32.7480504943356	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_3	6	96	37.9866384661989	20.3659742316791	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_4	69	21970	8066.71120945738	4956.78023172196	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_5	-78	508	276.697677512474	103.660855331605	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_6	-536	270	-68.1552251860454	192.125835175063	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_7	53	706	344.852902698519	132.788045622521	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_8	-330	402	167.263691843504	106.717166015329	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	bio_9	-475	386	50.0251984947609	196.997599296902	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	cons_mths	0	12	9.61684174196192	3.55973309247123	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	3	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_1	0	1055	56.0040148040348	80.7348581434145	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_10	0	1310	60.2654483216885	67.6713386550247	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_11	0	1167	57.2887936804987	69.5451980528064	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_12	0	1065	56.3924173979875	73.5564826065234	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_2	0	891	52.0468796129997	75.2764820554556	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_3	0	803	57.286460542493	76.9449386135259	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_4	0	1033	55.8039378574559	70.4381324050664	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_5	0	1291	57.8864170666366	71.7755990465921	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_6	0	2884	64.8984574970234	78.9865930537971	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_7	0	3010	75.4087004721354	93.3451354755885	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_8	0	2218	74.4658910148931	85.560253856232	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	prec_9	0	1234	66.137420972355	75.3450755278646	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_1	-467	434	56.6247869196233	222.053539234539	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_10	-221	417	168.385331654935	152.00097351138	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_11	-358	427	111.625874513396	187.340963459444	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_12	-451	427	74.2066325428427	209.392682238334	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_2	-420	431	67.8318237599856	221.617168535801	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_3	-420	437	105.66310573194	199.790677244993	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_5	-223	463	199.42696510088	136.106054410671	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_6	-121	486	236.612019931515	109.11292438228	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_7	-120	508	254.614706646038	97.0521536806813	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmax_8	-111	495	247.853277213582	100.567674138201	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_1	-499	356	5.01753679327461	212.134738496061	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_10	-245	348	116.382920916179	137.225673433847	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_12	-487	345	23.5303342142181	198.630378235052	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_2	-470	350	13.5925929111966	213.196126402938	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_3	-435	351	48.2617185096488	193.518863835967	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_4	-351	360	96.0177805418746	159.853767294855	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_5	-250	379	141.539042621078	125.112183885797	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_6	-183	403	178.056383774799	98.9005974574559	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_7	-181	414	196.479683504476	88.4880007698307	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_8	-177	405	190.399210936962	90.8531450473387	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmean_9	-173	381	160.165988756386	108.508451253881	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_1	-536	280	-47.0901615799873	203.322054327282	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_10	-269	294	63.8806245629446	124.462453830526	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_11	-430	284	11.2369787938493	163.25112721493	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_12	-524	281	-27.6464380472411	189.056598810452	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_2	-522	281	-41.1468971901456	205.982100344904	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_3	-472	294	-9.63931293155857	188.601696615062	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_4	-377	299	37.484476947997	153.688573362653	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_5	-277	316	83.1507752255573	115.928758478556	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_6	-245	342	119.001053566959	91.4044403800645	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_7	-242	332	137.844926044703	83.0790722683177	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_8	-251	332	132.445560378648	84.3704997830046	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2040_2069	tmin_9	-249	334	104.198106675765	98.3767303674734	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_1	-251	335	102.79007769853	141.555066454102	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_10	-121	401	203.980565566103	95.3113834121609	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_11	-492	305	-1.84347164319531	195.032396323756	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_13	0	3054	125.903603581246	116.751828051824	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_14	0	706	19.686160650326	29.3558182014484	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_15	0	318	62.2930140491371	33.5877414970998	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_16	0	8186	324.741030801073	304.170161794745	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_17	0	2462	73.9587622647923	100.664063410349	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
rcp26	bcc_csm1_1	2060_2089	bio_18	0	6235	214.36213138278	190.569545421372	90.0000078231096	-180	180.000018775463	-60	8.33333376795053E-03	8.33333376795053E-03	6	43200	18000
