    25.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	  2.0	 17.1	  0.79	  0.00	  0.20	  0.20	   0.10	   0.20	   0.00	   0.11	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   0.20	   0.20	   0.00	   0.00	 -99.00	   0.00	  0.79	   0.00000	  0.0	   1.77179	  44.29486	   1.52797	   1.14026	  23.46191	   1.00000	   1.00000	   0.00700
    26.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	  2.4	 16.9	  0.02	  0.00	  1.12	  1.12	   0.10	   1.12	   0.01	   0.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.32	   1.32	   0.00	   0.00	 -99.00	   0.36	  0.02	   0.00000	  1.0	   2.03870	  53.00613	   8.71127	   2.26421	  24.99876	   1.00000	   1.00000	   0.00700
    27.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	  2.4	 16.8	  0.00	  0.00	  0.06	  0.55	   0.10	   0.06	   0.00	   0.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.38	   1.87	   0.00	   0.00	 -99.00	   0.04	  0.00	   0.00000	  2.0	   2.28192	  61.61191	   8.60578	   2.32289	  26.42164	   1.00000	   1.00000	   0.00700
    28.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	  2.5	 16.6	  0.00	  0.00	  0.07	  0.36	   0.10	   0.07	   0.00	   0.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.45	   2.24	   0.00	   0.00	 -99.00	   0.07	  0.00	   0.00000	  3.0	   2.50402	  70.11259	   8.50068	   2.39264	  27.74278	   1.00000	   1.00000	   0.00700
    29.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	  2.5	 16.4	  0.00	  0.00	  0.00	  0.27	   0.10	   0.00	   0.00	   0.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.45	   2.50	   0.00	   2.52	 -99.00	   0.00	  0.00	   0.00000	  4.0	   2.70719	  78.50854	   8.39595	   2.39264	  28.97268	   1.00000	   1.00000	   0.00700
    30.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	  2.6	 16.3	  0.00	  0.00	  0.05	  0.21	   0.10	   0.05	   0.00	   0.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.50	   2.71	   0.00	   2.52	 -99.00	   0.05	  0.00	   0.00000	  5.0	   2.89334	  86.80018	   8.29164	   2.44182	  30.12048	   1.00000	   1.00000	   0.00700
    31.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	  2.7	 16.1	  0.00	  0.00	  0.13	  0.37	   0.10	   0.13	   0.00	   0.12	   0.01	   0.01	   0.00	   0.00	   0.00	   0.00	   1.63	   3.08	   0.00	   2.52	 -99.00	   0.13	  0.00	   0.00000	  6.0	   2.84557	  88.21271	   1.41253	   2.56833	  29.90380	   1.00000	   1.00000	   0.00700
    32.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	  3.5	 15.9	  0.43	  0.00	  0.36	  0.36	   0.10	   0.36	   0.03	   0.15	   0.05	   0.06	   0.00	   0.00	   0.00	   0.00	   1.99	   3.44	   0.00	   2.52	 -99.00	   0.83	  0.43	   0.00000	  7.0	   2.80020	  89.60633	   1.39363	   2.92929	  29.70055	   1.00000	   1.00000	   0.00700
    33.00000	  0	  0.30	  0.01	    0.	    0.	  0.00	  0.00	  3.6	 15.9	  0.32	  0.00	  0.18	  0.18	   0.10	   0.18	   0.00	   0.15	   0.03	   0.09	   0.00	   0.00	   0.00	   0.00	   2.17	   3.62	   0.00	   2.52	 176.40	   0.07	  0.32	   0.00000	  8.0	   2.75750	  90.99741	   1.39108	   3.10934	  29.50933	   1.00000	   1.00000	   0.00700
    34.00000	  0	  0.31	  0.11	    0.	   38.	300.00	  0.00	  3.6	 15.9	  0.20	  0.00	  0.12	  0.12	   1.00	   0.12	   0.00	   0.15	   0.02	   0.11	   0.00	   0.00	   0.00	   0.00	   2.29	   3.74	   0.00	   2.59	  22.66	   0.00	  0.20	   0.09050	  9.0	   2.71723	  92.38593	   1.38853	   3.22880	  29.32908	   1.00000	   1.00000	   0.00700
    35.00000	  0	  0.37	  0.21	    0.	   71.	300.00	  0.00	  3.6	 15.9	  0.10	  0.01	  0.10	  0.11	   0.70	   0.10	   0.00	   0.15	   0.01	   0.12	   0.00	   0.00	   0.02	   0.02	   2.38	   3.83	   0.02	   3.11	  14.55	   0.00	  0.10	   0.79546	 10.0	   2.67920	  93.77192	   1.38599	   3.31655	  29.15885	   1.00000	   1.00000	   0.00700
    36.00000	  0	  0.44	  0.25	    0.	   84.	300.00	  0.00	  3.7	 15.8	  0.00	  0.01	  0.21	  0.38	   0.26	   0.21	   0.00	   0.15	   0.02	   0.14	   0.00	   0.00	   0.04	   0.06	   2.57	   4.17	   0.03	   3.69	  14.66	   0.11	  0.00	   2.08147	 11.0	   2.64320	  95.15536	   1.38345	   3.51531	  28.99781	   1.00000	   1.00000	   0.00700
