    15.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	  4.4	 18.7	  1.49	  0.00	  0.47	  0.47	   0.10	   0.47	   0.02	   0.27	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   0.47	   0.47	   0.00	   0.00	 -99.00	   0.63	  1.49	   0.00000	  0.0	   2.11018	  31.65263	   1.90146	   2.66871	  24.25368	   0.83303	   0.83303	   0.00700
    16.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 10.8	 18.6	  5.78	  0.00	  0.47	  0.47	   0.10	   0.47	   1.61	   1.88	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   0.94	   0.94	   0.00	   0.00	 -99.00	   6.37	  5.78	   0.00000	  1.0	   2.09534	  33.52536	   1.87273	   3.13555	  24.23407	   0.83303	   0.83303	   0.00700
    17.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 12.0	 18.4	  6.48	  0.00	  0.46	  0.46	   0.10	   0.46	   0.08	   1.96	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.40	   1.40	   0.00	   0.00	 -99.00	   1.23	  6.48	   0.00000	  2.0	   2.08056	  35.36960	   1.84424	   3.59549	  24.21442	   0.83303	   0.83303	   0.00700
    18.00000	  0	  0.00	  0.00	    0.	    0.	  0.00	  0.00	 17.3	 18.2	 10.17	  0.00	  0.45	  0.45	   0.10	   0.45	   1.17	   3.12	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	   1.85	   1.85	   0.00	   0.00	 -99.00	   5.31	 10.17	   0.00000	  3.0	   2.06587	  37.18559	   1.81599	   4.04861	  24.19473	   0.83303	   0.83303	   0.00700
    19.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 18.6	 18.1	 10.89	  0.00	  0.45	  0.45	   0.10	   0.45	   0.08	   3.20	   0.14	   0.14	   0.00	   0.00	   0.00	   0.00	   2.30	   2.30	   0.00	   2.52	 -99.00	   1.24	 10.89	   0.00000	  4.0	   2.05124	  38.97356	   1.78797	   4.49498	  24.17501	   0.83303	   0.83303	   0.00700
    20.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 19.1	 17.9	 10.91	  0.00	  0.44	  0.44	   0.10	   0.44	   0.01	   3.21	   0.12	   0.26	   0.00	   0.00	   0.00	   0.00	   2.74	   2.74	   0.00	   2.52	 -99.00	   0.47	 10.91	   0.00000	  5.0	   2.03669	  40.73375	   1.76019	   4.93467	  24.15526	   0.83303	   0.83303	   0.00700
    21.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 19.4	 17.8	 10.80	  0.00	  0.43	  0.43	   0.10	   0.43	   0.01	   3.22	   0.11	   0.37	   0.00	   0.00	   0.00	   0.00	   3.17	   3.17	   0.00	   2.52	 -99.00	   0.33	 10.80	   0.00000	  6.0	   2.02221	  42.46639	   1.73264	   5.36774	  24.13548	   0.83303	   0.83303	   0.00700
    22.00000	  0	  0.30	  0.00	    0.	    0.	  0.00	  0.00	 19.5	 17.6	 10.53	  0.00	  0.43	  0.43	   0.10	   0.43	   0.00	   3.22	   0.09	   0.46	   0.00	   0.00	   0.00	   0.00	   3.60	   3.60	   0.00	   2.52	 -99.00	   0.16	 10.53	   0.00000	  7.0	   2.00781	  44.17171	   1.70532	   5.79426	  24.11569	   0.83303	   0.83303	   0.00700
    23.00000	  0	  0.30	  0.01	    0.	    0.	  0.00	  0.00	 19.6	 17.4	 10.37	  0.00	  0.21	  0.21	   0.10	   0.21	   0.00	   3.22	   0.08	   0.54	   0.00	   0.00	   0.00	   0.00	   3.81	   3.81	   0.00	   2.52	 176.40	   0.05	 10.37	   0.00000	  8.0	   1.99348	  45.84993	   1.67822	   6.00428	  24.09587	   0.83303	   0.83303	   0.00700
    24.00000	  0	  0.31	  0.11	    0.	   38.	300.00	  0.00	 19.7	 17.3	 10.08	  0.00	  0.42	  0.42	   1.00	   0.42	   0.00	   3.22	   0.08	   0.62	   0.00	   0.00	   0.00	   0.00	   4.22	   4.22	   0.00	   2.59	  22.66	   0.13	 10.08	   0.09829	  9.0	   1.97922	  47.50130	   1.65136	   6.41692	  24.07604	   0.83303	   0.83303	   0.00700
    25.00000	  0	  0.37	  0.21	    0.	   71.	300.00	  0.00	 19.7	 17.1	  9.87	  0.02	  0.22	  0.22	   1.00	   0.22	   0.00	   3.22	   0.08	   0.70	   0.00	   0.00	   0.02	   0.03	   4.42	   4.42	   0.03	   3.11	  14.53	   0.01	  9.87	   0.85803	 10.0	   1.96504	  49.12602	   1.62472	   6.61638	  24.05620	   0.83303	   0.83303	   0.00700
    26.00000	  0	  0.44	  0.31	    0.	  105.	300.00	  0.00	 19.7	 16.9	  9.41	  0.08	  0.46	  0.47	   0.92	   0.46	   0.00	   3.22	   0.08	   0.79	   0.00	   0.00	   0.09	   0.12	   4.79	   4.79	   0.11	   3.69	  11.74	   0.00	  9.41	   2.23449	 11.0	   2.24288	  58.31481	   9.18879	   6.98963	  25.57481	   0.83303	   0.83303	   0.00700
    27.00000	  0	  0.82	  0.41	    0.	  138.	300.00	  0.00	 19.7	 16.8	  9.04	  0.11	  0.38	  0.40	   0.80	   0.38	   0.00	   3.22	   0.11	   0.90	   0.00	   0.00	   0.13	   0.25	   5.06	   5.06	   0.22	   6.91	  16.68	   0.00	  9.04	   4.18545	 12.0	   2.49501	  67.36520	   9.05040	   7.25763	  26.97945	   0.83303	   0.83303	   0.00700
    28.00000	  0	  0.93	  0.41	    0.	  139.	297.06	  0.00	 19.7	 16.6	  8.74	  0.09	  0.29	  0.38	   0.49	   0.29	   0.00	   3.22	   0.09	   0.98	   0.00	   0.00	   0.18	   0.43	   5.27	   5.27	   0.31	   7.82	  18.89	   0.00	  8.74	   6.67100	 13.0	   2.72422	  76.27809	   8.91289	   7.46245	  28.28232	   0.83303	   0.83303	   0.00700
    29.00000	  0	  0.96	  0.42	    0.	  140.	297.87	  0.00	 19.7	 16.4	  8.51	  0.06	  0.23	  0.34	   0.35	   0.23	   0.00	   3.22	   0.06	   1.05	   0.00	   0.00	   0.18	   0.61	   5.43	   5.43	   0.37	   8.10	  19.37	   0.00	  8.51	   9.13198	 14.0	   2.93291	  85.05437	   8.77627	   7.62961	  29.49397	   0.83303	   0.83303	   0.00700
    30.00000	  0	  1.00	  0.42	    0.	  141.	298.54	  0.00	 19.7	 16.3	  8.33	  0.04	  0.18	  0.32	   0.24	   0.18	   0.00	   3.22	   0.04	   1.09	   0.00	   0.00	   0.18	   0.79	   5.57	   5.57	   0.41	   8.38	  19.88	   0.00	  8.33	  11.59007	 15.0	   3.12316	  93.69492	   8.64054	   7.76976	  30.62350	   0.83303	   0.83303	   0.00700
    31.00000	  0	  1.03	  0.42	    0.	  144.	294.69	  0.00	 19.7	 16.1	  8.27	  0.03	  0.07	  0.12	   0.34	   0.07	   0.00	   3.22	   0.03	   1.11	   0.00	   0.00	   0.08	   0.87	   5.62	   5.62	   0.44	   8.62	  20.36	   0.01	  8.27	  14.03898	 16.0	   3.06982	  95.16448	   1.46957	   7.81203	  30.38855	   0.83303	   0.83303	   0.00700
    32.00000	  0	  1.05	  0.43	    0.	  146.	295.95	  0.00	 19.7	 15.9	  8.22	  0.02	  0.06	  0.12	   0.26	   0.06	   0.00	   3.22	   0.02	   1.13	   0.00	   0.00	   0.08	   0.95	   5.65	   5.65	   0.46	   8.83	  20.49	   0.00	  8.22	  16.47358	 17.0	   3.01903	  96.60896	   1.44447	   7.84899	  30.16703	   0.83303	   0.83303	   0.00700
    33.00000	  0	  1.08	  0.44	    0.	  147.	297.03	  0.00	 19.7	 15.9	  8.17	  0.01	  0.05	  0.11	   0.19	   0.05	   0.00	   3.22	   0.01	   1.15	   0.00	   0.00	   0.08	   1.02	   5.69	   5.69	   0.47	   9.08	  20.78	   0.00	  8.17	  18.94318	 18.0	   2.97101	  98.04340	   1.43444	   7.88205	  29.95816	   0.83303	   0.83303	   0.00700
    34.00000	  0	  1.11	  0.44	    0.	  148.	297.98	  0.00	 19.7	 15.9	  8.13	  0.01	  0.04	  0.11	   0.13	   0.04	   0.00	   3.22	   0.01	   1.16	   0.00	   0.00	   0.08	   1.10	   5.72	   5.72	   0.48	   9.30	  21.07	   0.00	  8.13	  21.43868	 19.0	   2.92552	  99.46784	   1.42444	   7.91193	  29.76081	   0.83303	   0.83303	   0.00700
    35.00000	  0	  1.43	  0.44	    0.	  156.	284.91	  0.00	 19.7	 15.9	  8.02	  0.08	  0.11	  0.11	   0.98	   0.11	   0.00	   3.22	   0.08	   1.24	   0.00	   0.00	   0.08	   1.19	   5.74	   5.74	   0.56	  12.01	  27.03	   0.00	  8.02	  23.95204	 20.0	   2.88235	 100.88233	   1.41449	   7.93918	  29.57401	   0.83303	   0.83303	   0.00700
    36.00000	  0	  1.47	  0.47	    0.	  163.	286.18	  0.00	 19.7	 15.8	  7.92	  0.08	  0.10	  0.11	   0.94	   0.10	   0.00	   3.22	   0.08	   1.32	   0.00	   0.00	   0.08	   1.27	   5.77	   5.77	   0.64	  12.34	  26.38	   0.00	  7.92	  26.47621	 21.0	   2.84130	 102.28690	   1.40457	   7.96033	  29.39686	   0.83303	   0.83303	   0.00700
